filename,modulation,phase_noise,iq_imbalance,interference,snr_range
img_01717.png,32-QAM,High,Low,Low,High
img_01718.png,32-QAM,High,Low,Medium,High
img_01719.png,32-QAM,High,Low,High,High
img_01720.png,32-QAM,High,Medium,None,High
img_01721.png,32-QAM,High,Medium,Low,High
img_01722.png,32-QAM,High,Medium,Medium,High
img_01723.png,32-QAM,High,Medium,High,High
img_01724.png,32-QAM,High,High,None,High
img_01725.png,32-QAM,High,High,Low,High
img_01726.png,32-QAM,High,High,Medium,High
img_01727.png,32-QAM,High,High,High,High
img_01728.png,64-QAM,None,None,None,Low
img_01729.png,64-QAM,None,None,Low,Low
img_01730.png,64-QAM,None,None,Medium,Low
img_01731.png,64-QAM,None,None,High,Low
img_01732.png,64-QAM,None,Low,None,Low
img_01733.png,64-QAM,None,Low,Low,Low
img_01734.png,64-QAM,None,Low,Medium,Low
img_01735.png,64-QAM,None,Low,High,Low
img_01736.png,64-QAM,None,Medium,None,Low
img_01737.png,64-QAM,None,Medium,Low,Low
img_01738.png,64-QAM,None,Medium,Medium,Low
img_01739.png,64-QAM,None,Medium,High,Low
img_01740.png,64-QAM,None,High,None,Low
img_01741.png,64-QAM,None,High,Low,Low
img_01742.png,64-QAM,None,High,Medium,Low
img_01743.png,64-QAM,None,High,High,Low
img_01744.png,64-QAM,Low,None,None,Low
img_01745.png,64-QAM,Low,None,Low,Low
img_01746.png,64-QAM,Low,None,Medium,Low
img_01747.png,64-QAM,Low,None,High,Low
img_01748.png,64-QAM,Low,Low,None,Low
img_01749.png,64-QAM,Low,Low,Low,Low
img_01750.png,64-QAM,Low,Low,Medium,Low
img_01751.png,64-QAM,Low,Low,High,Low
img_01752.png,64-QAM,Low,Medium,None,Low
img_01753.png,64-QAM,Low,Medium,Low,Low
img_01754.png,64-QAM,Low,Medium,Medium,Low
img_01755.png,64-QAM,Low,Medium,High,Low
img_01756.png,64-QAM,Low,High,None,Low
img_01757.png,64-QAM,Low,High,Low,Low
img_01758.png,64-QAM,Low,High,Medium,Low
img_01759.png,64-QAM,Low,High,High,Low
img_01760.png,64-QAM,Medium,None,None,Low
img_01761.png,64-QAM,Medium,None,Low,Low
img_01762.png,64-QAM,Medium,None,Medium,Low
img_01763.png,64-QAM,Medium,None,High,Low
img_01764.png,64-QAM,Medium,Low,None,Low
img_01765.png,64-QAM,Medium,Low,Low,Low
img_01766.png,64-QAM,Medium,Low,Medium,Low
img_01767.png,64-QAM,Medium,Low,High,Low
img_01768.png,64-QAM,Medium,Medium,None,Low
img_01769.png,64-QAM,Medium,Medium,Low,Low
img_01770.png,64-QAM,Medium,Medium,Medium,Low
img_01771.png,64-QAM,Medium,Medium,High,Low
img_01772.png,64-QAM,Medium,High,None,Low
img_01773.png,64-QAM,Medium,High,Low,Low
img_01774.png,64-QAM,Medium,High,Medium,Low
img_01775.png,64-QAM,Medium,High,High,Low
img_01776.png,64-QAM,High,None,None,Low
img_01777.png,64-QAM,High,None,Low,Low
img_01778.png,64-QAM,High,None,Medium,Low
img_01779.png,64-QAM,High,None,High,Low
img_01780.png,64-QAM,High,Low,None,Low
img_01781.png,64-QAM,High,Low,Low,Low
img_01782.png,64-QAM,High,Low,Medium,Low
img_01783.png,64-QAM,High,Low,High,Low
img_01784.png,64-QAM,High,Medium,None,Low
img_01785.png,64-QAM,High,Medium,Low,Low
img_01786.png,64-QAM,High,Medium,Medium,Low
img_01787.png,64-QAM,High,Medium,High,Low
img_01788.png,64-QAM,High,High,None,Low
img_01789.png,64-QAM,High,High,Low,Low
img_01790.png,64-QAM,High,High,Medium,Low
img_01791.png,64-QAM,High,High,High,Low
img_01792.png,64-QAM,None,None,None,Medium
img_01793.png,64-QAM,None,None,Low,Medium
img_01794.png,64-QAM,None,None,Medium,Medium
img_01795.png,64-QAM,None,None,High,Medium
img_01796.png,64-QAM,None,Low,None,Medium
img_01797.png,64-QAM,None,Low,Low,Medium
img_01798.png,64-QAM,None,Low,Medium,Medium
img_01799.png,64-QAM,None,Low,High,Medium
img_01800.png,64-QAM,None,Medium,None,Medium
img_01801.png,64-QAM,None,Medium,Low,Medium
img_01802.png,64-QAM,None,Medium,Medium,Medium
img_01803.png,64-QAM,None,Medium,High,Medium
img_01804.png,64-QAM,None,High,None,Medium
img_01805.png,64-QAM,None,High,Low,Medium
img_01806.png,64-QAM,None,High,Medium,Medium
img_01807.png,64-QAM,None,High,High,Medium
img_01808.png,64-QAM,Low,None,None,Medium
img_01809.png,64-QAM,Low,None,Low,Medium
img_01810.png,64-QAM,Low,None,Medium,Medium
img_01811.png,64-QAM,Low,None,High,Medium
img_01812.png,64-QAM,Low,Low,None,Medium
img_01813.png,64-QAM,Low,Low,Low,Medium
img_01814.png,64-QAM,Low,Low,Medium,Medium
img_01815.png,64-QAM,Low,Low,High,Medium
img_01816.png,64-QAM,Low,Medium,None,Medium
img_01817.png,64-QAM,Low,Medium,Low,Medium
img_01818.png,64-QAM,Low,Medium,Medium,Medium
img_01819.png,64-QAM,Low,Medium,High,Medium
img_01820.png,64-QAM,Low,High,None,Medium
img_01821.png,64-QAM,Low,High,Low,Medium
img_01822.png,64-QAM,Low,High,Medium,Medium
img_01823.png,64-QAM,Low,High,High,Medium
img_01824.png,64-QAM,Medium,None,None,Medium
img_01825.png,64-QAM,Medium,None,Low,Medium
img_01826.png,64-QAM,Medium,None,Medium,Medium
img_01827.png,64-QAM,Medium,None,High,Medium
img_01828.png,64-QAM,Medium,Low,None,Medium
img_01829.png,64-QAM,Medium,Low,Low,Medium
img_01830.png,64-QAM,Medium,Low,Medium,Medium
img_01831.png,64-QAM,Medium,Low,High,Medium
img_01832.png,64-QAM,Medium,Medium,None,Medium
img_01833.png,64-QAM,Medium,Medium,Low,Medium
img_01834.png,64-QAM,Medium,Medium,Medium,Medium
img_01835.png,64-QAM,Medium,Medium,High,Medium
img_01836.png,64-QAM,Medium,High,None,Medium
img_01837.png,64-QAM,Medium,High,Low,Medium
img_01838.png,64-QAM,Medium,High,Medium,Medium
img_01839.png,64-QAM,Medium,High,High,Medium
img_01840.png,64-QAM,High,None,None,Medium
img_01841.png,64-QAM,High,None,Low,Medium
img_01842.png,64-QAM,High,None,Medium,Medium
img_01843.png,64-QAM,High,None,High,Medium
img_01844.png,64-QAM,High,Low,None,Medium
img_01845.png,64-QAM,High,Low,Low,Medium
img_01846.png,64-QAM,High,Low,Medium,Medium
img_01847.png,64-QAM,High,Low,High,Medium
img_01848.png,64-QAM,High,Medium,None,Medium
img_01849.png,64-QAM,High,Medium,Low,Medium
img_01850.png,64-QAM,High,Medium,Medium,Medium
img_01851.png,64-QAM,High,Medium,High,Medium
img_01852.png,64-QAM,High,High,None,Medium
img_01853.png,64-QAM,High,High,Low,Medium
img_01854.png,64-QAM,High,High,Medium,Medium
img_01855.png,64-QAM,High,High,High,Medium
img_01856.png,64-QAM,None,None,None,High
img_01857.png,64-QAM,None,None,Low,High
img_01858.png,64-QAM,None,None,Medium,High
img_01859.png,64-QAM,None,None,High,High
img_01860.png,64-QAM,None,Low,None,High
img_01861.png,64-QAM,None,Low,Low,High
img_01862.png,64-QAM,None,Low,Medium,High
img_01863.png,64-QAM,None,Low,High,High
img_01864.png,64-QAM,None,Medium,None,High
img_01865.png,64-QAM,None,Medium,Low,High
img_01866.png,64-QAM,None,Medium,Medium,High
img_01867.png,64-QAM,None,Medium,High,High
img_01868.png,64-QAM,None,High,None,High
img_01869.png,64-QAM,None,High,Low,High
img_01870.png,64-QAM,None,High,Medium,High
img_01871.png,64-QAM,None,High,High,High
img_01872.png,64-QAM,Low,None,None,High
img_01873.png,64-QAM,Low,None,Low,High
img_01874.png,64-QAM,Low,None,Medium,High
img_01875.png,64-QAM,Low,None,High,High
img_01876.png,64-QAM,Low,Low,None,High
img_01877.png,64-QAM,Low,Low,Low,High
img_01878.png,64-QAM,Low,Low,Medium,High
img_01879.png,64-QAM,Low,Low,High,High
img_01880.png,64-QAM,Low,Medium,None,High
img_01881.png,64-QAM,Low,Medium,Low,High
img_01882.png,64-QAM,Low,Medium,Medium,High
img_01883.png,64-QAM,Low,Medium,High,High
img_01884.png,64-QAM,Low,High,None,High
img_01885.png,64-QAM,Low,High,Low,High
img_01886.png,64-QAM,Low,High,Medium,High
img_01887.png,64-QAM,Low,High,High,High
img_01888.png,64-QAM,Medium,None,None,High
img_01889.png,64-QAM,Medium,None,Low,High
img_01890.png,64-QAM,Medium,None,Medium,High
img_01891.png,64-QAM,Medium,None,High,High
img_01892.png,64-QAM,Medium,Low,None,High
img_01893.png,64-QAM,Medium,Low,Low,High
img_01894.png,64-QAM,Medium,Low,Medium,High
img_01895.png,64-QAM,Medium,Low,High,High
img_01896.png,64-QAM,Medium,Medium,None,High
img_01897.png,64-QAM,Medium,Medium,Low,High
img_01898.png,64-QAM,Medium,Medium,Medium,High
img_01899.png,64-QAM,Medium,Medium,High,High
img_01900.png,64-QAM,Medium,High,None,High
img_01901.png,64-QAM,Medium,High,Low,High
img_01902.png,64-QAM,Medium,High,Medium,High
img_01903.png,64-QAM,Medium,High,High,High
img_01904.png,64-QAM,High,None,None,High
img_01905.png,64-QAM,High,None,Low,High
img_01906.png,64-QAM,High,None,Medium,High
img_01907.png,64-QAM,High,None,High,High
img_01908.png,64-QAM,High,Low,None,High
img_01909.png,64-QAM,High,Low,Low,High
img_01910.png,64-QAM,High,Low,Medium,High
img_01911.png,64-QAM,High,Low,High,High
img_01912.png,64-QAM,High,Medium,None,High
img_01913.png,64-QAM,High,Medium,Low,High
img_01914.png,64-QAM,High,Medium,Medium,High
img_01915.png,64-QAM,High,Medium,High,High
img_01916.png,64-QAM,High,High,None,High
img_01917.png,64-QAM,High,High,Low,High
img_01918.png,64-QAM,High,High,Medium,High
img_01919.png,64-QAM,High,High,High,High
img_01920.png,128-QAM,None,None,None,Low
img_01921.png,128-QAM,None,None,Low,Low
img_01922.png,128-QAM,None,None,Medium,Low
img_01923.png,128-QAM,None,None,High,Low
img_01924.png,128-QAM,None,Low,None,Low
img_01925.png,128-QAM,None,Low,Low,Low
img_01926.png,128-QAM,None,Low,Medium,Low
img_01927.png,128-QAM,None,Low,High,Low
img_01928.png,128-QAM,None,Medium,None,Low
img_01929.png,128-QAM,None,Medium,Low,Low
img_01930.png,128-QAM,None,Medium,Medium,Low
img_01931.png,128-QAM,None,Medium,High,Low
img_01932.png,128-QAM,None,High,None,Low
img_01933.png,128-QAM,None,High,Low,Low
img_01934.png,128-QAM,None,High,Medium,Low
img_01935.png,128-QAM,None,High,High,Low
img_01936.png,128-QAM,Low,None,None,Low
img_01937.png,128-QAM,Low,None,Low,Low
img_01938.png,128-QAM,Low,None,Medium,Low
img_01939.png,128-QAM,Low,None,High,Low
img_01940.png,128-QAM,Low,Low,None,Low
img_01941.png,128-QAM,Low,Low,Low,Low
img_01942.png,128-QAM,Low,Low,Medium,Low
img_01943.png,128-QAM,Low,Low,High,Low
img_01944.png,128-QAM,Low,Medium,None,Low
img_01945.png,128-QAM,Low,Medium,Low,Low
img_01946.png,128-QAM,Low,Medium,Medium,Low
img_01947.png,128-QAM,Low,Medium,High,Low
img_01948.png,128-QAM,Low,High,None,Low
img_01949.png,128-QAM,Low,High,Low,Low
img_01950.png,128-QAM,Low,High,Medium,Low
img_01951.png,128-QAM,Low,High,High,Low
img_01952.png,128-QAM,Medium,None,None,Low
img_01953.png,128-QAM,Medium,None,Low,Low
img_01954.png,128-QAM,Medium,None,Medium,Low
img_01955.png,128-QAM,Medium,None,High,Low
img_01956.png,128-QAM,Medium,Low,None,Low
img_01957.png,128-QAM,Medium,Low,Low,Low
img_01958.png,128-QAM,Medium,Low,Medium,Low
img_01959.png,128-QAM,Medium,Low,High,Low
img_01960.png,128-QAM,Medium,Medium,None,Low
img_01961.png,128-QAM,Medium,Medium,Low,Low
img_01962.png,128-QAM,Medium,Medium,Medium,Low
img_01963.png,128-QAM,Medium,Medium,High,Low
img_01964.png,128-QAM,Medium,High,None,Low
img_01965.png,128-QAM,Medium,High,Low,Low
img_01966.png,128-QAM,Medium,High,Medium,Low
img_01967.png,128-QAM,Medium,High,High,Low
img_01968.png,128-QAM,High,None,None,Low
img_01969.png,128-QAM,High,None,Low,Low
img_01970.png,128-QAM,High,None,Medium,Low
img_01971.png,128-QAM,High,None,High,Low
img_01972.png,128-QAM,High,Low,None,Low
img_01973.png,128-QAM,High,Low,Low,Low
img_01974.png,128-QAM,High,Low,Medium,Low
img_01975.png,128-QAM,High,Low,High,Low
img_01976.png,128-QAM,High,Medium,None,Low
img_01977.png,128-QAM,High,Medium,Low,Low
img_01978.png,128-QAM,High,Medium,Medium,Low
img_01979.png,128-QAM,High,Medium,High,Low
img_01980.png,128-QAM,High,High,None,Low
img_01981.png,128-QAM,High,High,Low,Low
img_01982.png,128-QAM,High,High,Medium,Low
img_01983.png,128-QAM,High,High,High,Low
img_01984.png,128-QAM,None,None,None,Medium
img_01985.png,128-QAM,None,None,Low,Medium
img_01986.png,128-QAM,None,None,Medium,Medium
img_01987.png,128-QAM,None,None,High,Medium
img_01988.png,128-QAM,None,Low,None,Medium
img_01989.png,128-QAM,None,Low,Low,Medium
img_01990.png,128-QAM,None,Low,Medium,Medium
img_01991.png,128-QAM,None,Low,High,Medium
img_01992.png,128-QAM,None,Medium,None,Medium
img_01993.png,128-QAM,None,Medium,Low,Medium
img_01994.png,128-QAM,None,Medium,Medium,Medium
img_01995.png,128-QAM,None,Medium,High,Medium
img_01996.png,128-QAM,None,High,None,Medium
img_01997.png,128-QAM,None,High,Low,Medium
img_01998.png,128-QAM,None,High,Medium,Medium
img_01999.png,128-QAM,None,High,High,Medium
img_02000.png,128-QAM,Low,None,None,Medium
img_02001.png,128-QAM,Low,None,Low,Medium
img_02002.png,128-QAM,Low,None,Medium,Medium
img_02003.png,128-QAM,Low,None,High,Medium
img_02004.png,128-QAM,Low,Low,None,Medium
img_02005.png,128-QAM,Low,Low,Low,Medium
img_02006.png,128-QAM,Low,Low,Medium,Medium
img_02007.png,128-QAM,Low,Low,High,Medium
img_02008.png,128-QAM,Low,Medium,None,Medium
img_02009.png,128-QAM,Low,Medium,Low,Medium
img_02010.png,128-QAM,Low,Medium,Medium,Medium
img_02011.png,128-QAM,Low,Medium,High,Medium
img_02012.png,128-QAM,Low,High,None,Medium
img_02013.png,128-QAM,Low,High,Low,Medium
img_02014.png,128-QAM,Low,High,Medium,Medium
img_02015.png,128-QAM,Low,High,High,Medium
img_02016.png,128-QAM,Medium,None,None,Medium
img_02017.png,128-QAM,Medium,None,Low,Medium
img_02018.png,128-QAM,Medium,None,Medium,Medium
img_02019.png,128-QAM,Medium,None,High,Medium
img_02020.png,128-QAM,Medium,Low,None,Medium
img_02021.png,128-QAM,Medium,Low,Low,Medium
img_02022.png,128-QAM,Medium,Low,Medium,Medium
img_02023.png,128-QAM,Medium,Low,High,Medium
img_02024.png,128-QAM,Medium,Medium,None,Medium
img_02025.png,128-QAM,Medium,Medium,Low,Medium
img_02026.png,128-QAM,Medium,Medium,Medium,Medium
img_02027.png,128-QAM,Medium,Medium,High,Medium
img_02028.png,128-QAM,Medium,High,None,Medium
img_02029.png,128-QAM,Medium,High,Low,Medium
img_02030.png,128-QAM,Medium,High,Medium,Medium
img_02031.png,128-QAM,Medium,High,High,Medium
img_02032.png,128-QAM,High,None,None,Medium
img_02033.png,128-QAM,High,None,Low,Medium
img_02034.png,128-QAM,High,None,Medium,Medium
img_02035.png,128-QAM,High,None,High,Medium
img_02036.png,128-QAM,High,Low,None,Medium
img_02037.png,128-QAM,High,Low,Low,Medium
img_02038.png,128-QAM,High,Low,Medium,Medium
img_02039.png,128-QAM,High,Low,High,Medium
img_02040.png,128-QAM,High,Medium,None,Medium
img_02041.png,128-QAM,High,Medium,Low,Medium
img_02042.png,128-QAM,High,Medium,Medium,Medium
img_02043.png,128-QAM,High,Medium,High,Medium
img_02044.png,128-QAM,High,High,None,Medium
img_02045.png,128-QAM,High,High,Low,Medium
img_02046.png,128-QAM,High,High,Medium,Medium
img_02047.png,128-QAM,High,High,High,Medium
img_02048.png,128-QAM,None,None,None,High
img_02049.png,128-QAM,None,None,Low,High
img_02050.png,128-QAM,None,None,Medium,High
img_02051.png,128-QAM,None,None,High,High
img_02052.png,128-QAM,None,Low,None,High
img_02053.png,128-QAM,None,Low,Low,High
img_02054.png,128-QAM,None,Low,Medium,High
img_02055.png,128-QAM,None,Low,High,High
img_02056.png,128-QAM,None,Medium,None,High
img_02057.png,128-QAM,None,Medium,Low,High
img_02058.png,128-QAM,None,Medium,Medium,High
img_02059.png,128-QAM,None,Medium,High,High
img_02060.png,128-QAM,None,High,None,High
img_02061.png,128-QAM,None,High,Low,High
img_02062.png,128-QAM,None,High,Medium,High
img_02063.png,128-QAM,None,High,High,High
img_02064.png,128-QAM,Low,None,None,High
img_02065.png,128-QAM,Low,None,Low,High
img_02066.png,128-QAM,Low,None,Medium,High
img_02067.png,128-QAM,Low,None,High,High
img_02068.png,128-QAM,Low,Low,None,High
img_02069.png,128-QAM,Low,Low,Low,High
img_02070.png,128-QAM,Low,Low,Medium,High
img_02071.png,128-QAM,Low,Low,High,High
img_02072.png,128-QAM,Low,Medium,None,High
img_02073.png,128-QAM,Low,Medium,Low,High
img_02074.png,128-QAM,Low,Medium,Medium,High
img_02075.png,128-QAM,Low,Medium,High,High
img_02076.png,128-QAM,Low,High,None,High
img_02077.png,128-QAM,Low,High,Low,High
img_02078.png,128-QAM,Low,High,Medium,High
img_02079.png,128-QAM,Low,High,High,High
img_02080.png,128-QAM,Medium,None,None,High
img_02081.png,128-QAM,Medium,None,Low,High
img_02082.png,128-QAM,Medium,None,Medium,High
img_02083.png,128-QAM,Medium,None,High,High
img_02084.png,128-QAM,Medium,Low,None,High
img_02085.png,128-QAM,Medium,Low,Low,High
img_02086.png,128-QAM,Medium,Low,Medium,High
img_02087.png,128-QAM,Medium,Low,High,High
img_02088.png,128-QAM,Medium,Medium,None,High
img_02089.png,128-QAM,Medium,Medium,Low,High
img_02090.png,128-QAM,Medium,Medium,Medium,High
img_02091.png,128-QAM,Medium,Medium,High,High
img_02092.png,128-QAM,Medium,High,None,High
img_02093.png,128-QAM,Medium,High,Low,High
img_02094.png,128-QAM,Medium,High,Medium,High
img_02095.png,128-QAM,Medium,High,High,High
img_02096.png,128-QAM,High,None,None,High
img_02097.png,128-QAM,High,None,Low,High
img_02098.png,128-QAM,High,None,Medium,High
img_02099.png,128-QAM,High,None,High,High
img_02100.png,128-QAM,High,Low,None,High
img_02101.png,128-QAM,High,Low,Low,High
img_02102.png,128-QAM,High,Low,Medium,High
img_02103.png,128-QAM,High,Low,High,High
img_02104.png,128-QAM,High,Medium,None,High
img_02105.png,128-QAM,High,Medium,Low,High
img_02106.png,128-QAM,High,Medium,Medium,High
img_02107.png,128-QAM,High,Medium,High,High
img_02108.png,128-QAM,High,High,None,High
img_02109.png,128-QAM,High,High,Low,High
img_02110.png,128-QAM,High,High,Medium,High
img_02111.png,128-QAM,High,High,High,High
img_02112.png,256-QAM,None,None,None,Low
img_02113.png,256-QAM,None,None,Low,Low
img_02114.png,256-QAM,None,None,Medium,Low
img_02115.png,256-QAM,None,None,High,Low
img_02116.png,256-QAM,None,Low,None,Low
img_02117.png,256-QAM,None,Low,Low,Low
img_02118.png,256-QAM,None,Low,Medium,Low
img_02119.png,256-QAM,None,Low,High,Low
img_02120.png,256-QAM,None,Medium,None,Low
img_02121.png,256-QAM,None,Medium,Low,Low
img_02122.png,256-QAM,None,Medium,Medium,Low
img_02123.png,256-QAM,None,Medium,High,Low
img_02124.png,256-QAM,None,High,None,Low
img_02125.png,256-QAM,None,High,Low,Low
img_02126.png,256-QAM,None,High,Medium,Low
img_02127.png,256-QAM,None,High,High,Low
img_02128.png,256-QAM,Low,None,None,Low
img_02129.png,256-QAM,Low,None,Low,Low
img_02130.png,256-QAM,Low,None,Medium,Low
img_02131.png,256-QAM,Low,None,High,Low
img_02132.png,256-QAM,Low,Low,None,Low
img_02133.png,256-QAM,Low,Low,Low,Low
img_02134.png,256-QAM,Low,Low,Medium,Low
img_02135.png,256-QAM,Low,Low,High,Low
img_02136.png,256-QAM,Low,Medium,None,Low
img_02137.png,256-QAM,Low,Medium,Low,Low
img_02138.png,256-QAM,Low,Medium,Medium,Low
img_02139.png,256-QAM,Low,Medium,High,Low
img_02140.png,256-QAM,Low,High,None,Low
img_02141.png,256-QAM,Low,High,Low,Low
img_02142.png,256-QAM,Low,High,Medium,Low
img_02143.png,256-QAM,Low,High,High,Low
img_02144.png,256-QAM,Medium,None,None,Low
img_02145.png,256-QAM,Medium,None,Low,Low
img_02146.png,256-QAM,Medium,None,Medium,Low
img_02147.png,256-QAM,Medium,None,High,Low
img_02148.png,256-QAM,Medium,Low,None,Low
img_02149.png,256-QAM,Medium,Low,Low,Low
img_02150.png,256-QAM,Medium,Low,Medium,Low
img_02151.png,256-QAM,Medium,Low,High,Low
img_02152.png,256-QAM,Medium,Medium,None,Low
img_02153.png,256-QAM,Medium,Medium,Low,Low
img_02154.png,256-QAM,Medium,Medium,Medium,Low
img_02155.png,256-QAM,Medium,Medium,High,Low
img_02156.png,256-QAM,Medium,High,None,Low
img_02157.png,256-QAM,Medium,High,Low,Low
img_02158.png,256-QAM,Medium,High,Medium,Low
img_02159.png,256-QAM,Medium,High,High,Low
img_02160.png,256-QAM,High,None,None,Low
img_02161.png,256-QAM,High,None,Low,Low
img_02162.png,256-QAM,High,None,Medium,Low
img_02163.png,256-QAM,High,None,High,Low
img_02164.png,256-QAM,High,Low,None,Low
img_02165.png,256-QAM,High,Low,Low,Low
img_02166.png,256-QAM,High,Low,Medium,Low
img_02167.png,256-QAM,High,Low,High,Low
img_02168.png,256-QAM,High,Medium,None,Low
img_02169.png,256-QAM,High,Medium,Low,Low
img_02170.png,256-QAM,High,Medium,Medium,Low
img_02171.png,256-QAM,High,Medium,High,Low
img_02172.png,256-QAM,High,High,None,Low
img_02173.png,256-QAM,High,High,Low,Low
img_02174.png,256-QAM,High,High,Medium,Low
img_02175.png,256-QAM,High,High,High,Low
img_02176.png,256-QAM,None,None,None,Medium
img_02177.png,256-QAM,None,None,Low,Medium
img_02178.png,256-QAM,None,None,Medium,Medium
img_02179.png,256-QAM,None,None,High,Medium
img_02180.png,256-QAM,None,Low,None,Medium
img_02181.png,256-QAM,None,Low,Low,Medium
img_02182.png,256-QAM,None,Low,Medium,Medium
img_02183.png,256-QAM,None,Low,High,Medium
img_02184.png,256-QAM,None,Medium,None,Medium
img_02185.png,256-QAM,None,Medium,Low,Medium
img_02186.png,256-QAM,None,Medium,Medium,Medium
img_02187.png,256-QAM,None,Medium,High,Medium
img_02188.png,256-QAM,None,High,None,Medium
img_02189.png,256-QAM,None,High,Low,Medium
img_02190.png,256-QAM,None,High,Medium,Medium
img_02191.png,256-QAM,None,High,High,Medium
img_02192.png,256-QAM,Low,None,None,Medium
img_02193.png,256-QAM,Low,None,Low,Medium
img_02194.png,256-QAM,Low,None,Medium,Medium
img_02195.png,256-QAM,Low,None,High,Medium
img_02196.png,256-QAM,Low,Low,None,Medium
img_02197.png,256-QAM,Low,Low,Low,Medium
img_02198.png,256-QAM,Low,Low,Medium,Medium
img_02199.png,256-QAM,Low,Low,High,Medium
img_02200.png,256-QAM,Low,Medium,None,Medium
img_02201.png,256-QAM,Low,Medium,Low,Medium
img_02202.png,256-QAM,Low,Medium,Medium,Medium
img_02203.png,256-QAM,Low,Medium,High,Medium
img_02204.png,256-QAM,Low,High,None,Medium
img_02205.png,256-QAM,Low,High,Low,Medium
img_02206.png,256-QAM,Low,High,Medium,Medium
img_02207.png,256-QAM,Low,High,High,Medium
img_02208.png,256-QAM,Medium,None,None,Medium
img_02209.png,256-QAM,Medium,None,Low,Medium
img_02210.png,256-QAM,Medium,None,Medium,Medium
img_02211.png,256-QAM,Medium,None,High,Medium
img_02212.png,256-QAM,Medium,Low,None,Medium
img_02213.png,256-QAM,Medium,Low,Low,Medium
img_02214.png,256-QAM,Medium,Low,Medium,Medium
img_02215.png,256-QAM,Medium,Low,High,Medium
img_02216.png,256-QAM,Medium,Medium,None,Medium
img_02217.png,256-QAM,Medium,Medium,Low,Medium
img_02218.png,256-QAM,Medium,Medium,Medium,Medium
img_02219.png,256-QAM,Medium,Medium,High,Medium
img_02220.png,256-QAM,Medium,High,None,Medium
img_02221.png,256-QAM,Medium,High,Low,Medium
img_02222.png,256-QAM,Medium,High,Medium,Medium
img_02223.png,256-QAM,Medium,High,High,Medium
img_02224.png,256-QAM,High,None,None,Medium
img_02225.png,256-QAM,High,None,Low,Medium
img_02226.png,256-QAM,High,None,Medium,Medium
img_02227.png,256-QAM,High,None,High,Medium
img_02228.png,256-QAM,High,Low,None,Medium
img_02229.png,256-QAM,High,Low,Low,Medium
img_02230.png,256-QAM,High,Low,Medium,Medium
img_02231.png,256-QAM,High,Low,High,Medium
img_02232.png,256-QAM,High,Medium,None,Medium
img_02233.png,256-QAM,High,Medium,Low,Medium
img_02234.png,256-QAM,High,Medium,Medium,Medium
img_02235.png,256-QAM,High,Medium,High,Medium
img_02236.png,256-QAM,High,High,None,Medium
img_02237.png,256-QAM,High,High,Low,Medium
img_02238.png,256-QAM,High,High,Medium,Medium
img_02239.png,256-QAM,High,High,High,Medium
img_02240.png,256-QAM,None,None,None,High
img_02241.png,256-QAM,None,None,Low,High
img_02242.png,256-QAM,None,None,Medium,High
img_02243.png,256-QAM,None,None,High,High
img_02244.png,256-QAM,None,Low,None,High
img_02245.png,256-QAM,None,Low,Low,High
img_02246.png,256-QAM,None,Low,Medium,High
img_02247.png,256-QAM,None,Low,High,High
img_02248.png,256-QAM,None,Medium,None,High
img_02249.png,256-QAM,None,Medium,Low,High
img_02250.png,256-QAM,None,Medium,Medium,High
img_02251.png,256-QAM,None,Medium,High,High
img_02252.png,256-QAM,None,High,None,High
img_02253.png,256-QAM,None,High,Low,High
img_02254.png,256-QAM,None,High,Medium,High
img_02255.png,256-QAM,None,High,High,High
img_02256.png,256-QAM,Low,None,None,High
img_02257.png,256-QAM,Low,None,Low,High
img_02258.png,256-QAM,Low,None,Medium,High
img_02259.png,256-QAM,Low,None,High,High
img_02260.png,256-QAM,Low,Low,None,High
img_02261.png,256-QAM,Low,Low,Low,High
img_02262.png,256-QAM,Low,Low,Medium,High
img_02263.png,256-QAM,Low,Low,High,High
img_02264.png,256-QAM,Low,Medium,None,High
img_02265.png,256-QAM,Low,Medium,Low,High
img_02266.png,256-QAM,Low,Medium,Medium,High
img_02267.png,256-QAM,Low,Medium,High,High
img_02268.png,256-QAM,Low,High,None,High
img_02269.png,256-QAM,Low,High,Low,High
img_02270.png,256-QAM,Low,High,Medium,High
img_02271.png,256-QAM,Low,High,High,High
img_02272.png,256-QAM,Medium,None,None,High
img_02273.png,256-QAM,Medium,None,Low,High
img_02274.png,256-QAM,Medium,None,Medium,High
img_02275.png,256-QAM,Medium,None,High,High
img_02276.png,256-QAM,Medium,Low,None,High
img_02277.png,256-QAM,Medium,Low,Low,High
img_02278.png,256-QAM,Medium,Low,Medium,High
img_02279.png,256-QAM,Medium,Low,High,High
img_02280.png,256-QAM,Medium,Medium,None,High
img_02281.png,256-QAM,Medium,Medium,Low,High
img_02282.png,256-QAM,Medium,Medium,Medium,High
img_02283.png,256-QAM,Medium,Medium,High,High
img_02284.png,256-QAM,Medium,High,None,High
img_02285.png,256-QAM,Medium,High,Low,High
img_02286.png,256-QAM,Medium,High,Medium,High
img_02287.png,256-QAM,Medium,High,High,High
img_02288.png,256-QAM,High,None,None,High
img_02289.png,256-QAM,High,None,Low,High
img_02290.png,256-QAM,High,None,Medium,High
img_02291.png,256-QAM,High,None,High,High
img_02292.png,256-QAM,High,Low,None,High
